customerId,DistinctItems,DistinctLocs,NetSpend,DistinctCities,DistinctState,DaysSinceCustContact,dillards_crd,t_email_read_Percent,Subscribed
203667691,45,4,2306.77,4,3,1915,0,100,0
217771428,59,1,2268.83,1,1,908,1,0,1
123584455,30,1,2254.26,1,1,6470,1,10,0
194786738,42,3,2251.96,3,1,2708,1,70,0
127856778,51,6,2235.91,5,2,6470,1,50,0
222022775,13,3,2226.54,3,2,517,0,0,0
195646040,5,1,2200,1,1,2435,0,46,0
223831337,63,1,2173.08,1,1,335,0,8,0
128024997,40,2,2145.11,2,2,6470,1,76,0
122245389,26,3,2062.38,3,3,6470,1,14,0
146607050,39,5,2061.75,4,1,6470,1,20,0
125860031,37,2,2022.69,2,2,6470,1,32,0
121790594,21,3,1991.89,3,2,6470,1,7,0
221056163,32,4,1963.38,4,2,618,0,76,0
226228811,9,1,1909.5,1,1,114,0,10,0
116041467,18,1,1888.89,1,1,6470,1,24,0
200368149,9,2,1878.9,2,2,2092,0,16,0
221938468,23,3,1872.05,3,2,526,0,100,0
188958091,69,1,1854.11,1,1,3191,0,75,0
191000798,28,1,1850.52,1,1,2967,0,96,1
223403617,26,2,1833.27,2,1,378,1,9,0
214768985,23,2,1806.81,2,2,1112,0,100,0
223057646,8,1,1777.5,1,1,412,0,0,0
116232428,55,1,1771.48,1,1,6470,1,20,0
120149538,11,2,1706.09,2,2,6470,1,30,0
171286645,52,2,1689.78,2,2,4962,0,37,0
207745865,25,3,1684.58,2,2,1621,0,16,0
222804522,19,2,1652.3,2,2,435,1,44,0
225440671,65,3,1651.88,3,2,195,1,29,0
216850280,15,1,1645.61,1,1,976,0,94,0
217161176,42,1,1589.87,1,1,956,1,3,0
206308243,43,2,1562.5,2,2,1717,1,31,0
122692194,18,1,1501.36,1,1,3226,1,0,0
223198748,23,2,1482.61,2,2,397,0,0,0
222052949,40,3,1480.27,1,1,517,1,13,0
131741995,38,4,1461.75,2,2,6470,1,24,1
195971707,81,3,1449.91,1,1,2418,1,19,1
202057412,19,2,1433.08,2,2,1997,0,32,0
216505231,37,3,1394.33,3,2,1006,1,10,0
155171834,65,2,1390.27,2,2,5026,0,21,0
213173061,31,1,1376.9,1,1,1250,0,4,0
201795153,9,2,1366.3,2,2,2003,0,35,0
212273977,25,2,1360.26,2,2,1316,1,0,1
212142670,43,2,1354.46,2,2,1326,1,3,0
217069532,25,1,1349.67,1,1,959,1,8,0
192766042,30,2,1340.12,2,2,2778,1,99,1
206597170,41,3,1337.91,3,2,1695,1,55,0
223257108,21,2,1337.9,2,2,393,0,8,0
146412715,30,3,1324.75,3,3,5801,1,19,0
184954958,22,3,1322.57,2,2,3597,0,12,0
183262510,27,1,1313.84,1,1,3723,0,24,1
197082482,11,3,1313,3,2,2309,0,8,0
145616602,38,1,1281.13,1,1,5383,0,78,0
223454313,22,1,1236.07,1,1,375,0,3,0
218306503,38,1,1234.5,1,1,866,1,3,0
217483424,27,4,1227.35,4,1,934,1,6,0
120008483,15,3,1219.89,2,2,4963,0,5,0
175071508,8,3,1218.28,2,2,4229,0,16,0
205816694,7,2,1210.5,2,2,1745,1,19,0
225952076,11,3,1205.49,3,2,143,0,0,0
225390966,14,2,1205,2,2,200,1,43,0
130863434,17,2,1201.8,2,2,6470,0,11,0
223795003,12,3,1184.7,3,3,338,0,18,0
195366727,16,3,1137.1,3,3,2470,1,7,0
224894474,25,2,1135.11,1,1,249,0,57,0
225398641,33,2,1134.95,2,1,199,1,11,0
126265429,16,2,1124.69,2,2,6470,1,47,0
223568884,19,2,1122.65,2,1,362,0,3,0
201146200,49,2,1118.41,2,1,2047,1,0,0
216450726,22,2,1116.01,2,2,1007,0,27,0
121868239,31,2,1114.88,2,1,6470,0,100,0
225923292,6,1,1110,1,1,145,0,3,0
149118647,18,2,1108.2,2,2,5371,0,46,0
209119375,40,3,1107.19,3,2,1525,0,40,0
124267760,10,2,1101.19,2,2,6470,0,100,0
132389165,26,3,1098.35,3,1,1917,0,22,0
205422082,20,2,1096.84,2,1,1762,1,55,0
201756742,12,2,1093.03,2,2,2008,0,42,0
168320529,34,2,1089.77,2,2,4567,1,24,0
119698225,37,2,1075.19,2,1,4961,1,69,0
134133584,27,2,1068.08,2,1,6470,0,32,0
204819363,6,1,1063,1,1,1806,1,100,0
224690818,17,2,1058.26,2,2,272,0,14,0
120764284,12,2,1057.97,2,1,6470,1,9,0
223556908,27,4,1055.92,4,3,364,1,0,0
218384816,5,1,1024.4,0,0,860,1,0,1
179504733,53,4,1024.38,4,1,4031,0,8,0
223285937,18,2,1014.89,2,1,390,0,0,0
223587739,7,3,1013.7,3,2,360,0,0,0
135487964,37,1,1013.02,1,1,6470,1,19,0
138508055,43,1,1006.71,1,1,6470,1,38,1
138597756,53,1,1004.46,0,0,6169,1,4,0
225218522,15,2,1003.06,2,2,216,1,2,0
118370849,22,1,976.05,1,1,4049,1,11,0
166877514,15,2,969.23,2,2,4515,1,9,0
150125464,15,4,954.28,4,2,5321,0,91,0
193256896,16,2,943.96,2,2,2722,0,5,0
219831764,13,2,939.98,2,1,728,0,36,0
224042740,16,2,931.47,2,2,313,0,11,0
225519968,3,1,929.75,1,1,186,0,62,0
212292924,23,2,915.62,2,2,1316,1,88,0
222726946,29,3,913.47,2,1,444,1,0,0
219504895,15,2,911.38,2,1,759,0,2,0
226243666,15,1,902.5,1,1,112,0,40,0
200337527,14,2,892.26,2,2,2094,0,4,0
212798103,15,2,887,2,2,1279,0,13,0
224665565,24,3,865.32,3,2,275,0,41,0
200552826,40,2,848.17,2,2,2078,0,0,0
197698203,10,1,835.89,1,1,2261,0,8,0
207258941,19,1,830.95,1,1,1655,1,98,0
224025942,17,3,823.98,3,2,314,0,11,0
220670177,20,1,820.11,1,1,653,0,12,0
218138530,10,2,818.16,2,2,880,0,10,0
225451267,41,2,817.02,2,1,194,0,11,0
122673567,30,4,814.29,4,2,6470,1,87,1
212553932,12,2,806.39,2,2,1294,0,94,0
225567320,14,2,803.44,2,1,180,0,5,0
195692141,28,7,799.39,5,3,2431,0,0,0
216357328,16,2,796.64,2,2,1009,0,89,0
195820987,9,1,790.71,1,1,2407,0,33,0
225707463,4,1,786,1,1,166,0,2,0
224695780,15,1,784.25,1,1,274,1,0,0
205649062,17,3,783.79,3,2,1752,0,2,0
200384055,16,3,780.99,3,1,2092,1,39,1
225509295,26,2,778.22,1,1,187,0,0,0
223714803,31,1,776.93,1,1,346,0,10,1
220806670,10,1,771.2,1,1,643,0,38,0
222696272,8,3,769.15,3,3,446,0,0,0
136198228,26,2,768.3,2,2,797,0,0,0
151041468,21,1,766.7,1,1,5579,1,22,0
224018350,17,2,760.69,2,2,315,1,6,0
186011552,7,2,752.99,2,1,3513,0,0,1
123480591,8,2,752.85,2,2,6470,0,13,0
179615676,13,2,751.97,2,2,4024,0,78,0
212127882,20,1,748.42,1,1,1329,0,5,0
116334047,14,3,748.31,3,3,6470,1,97,0
226215561,17,1,743.31,1,1,115,0,15,0
214104976,10,1,740.18,1,1,1166,0,32,1
201345610,8,2,738.99,2,2,2030,0,0,0
214139304,43,2,736.78,2,2,1162,1,3,0
168547030,12,2,734.42,2,2,4451,0,77,0
225067820,17,1,731,1,1,229,0,21,0
187114000,5,1,727.99,1,1,3422,0,100,0
118998612,32,1,727.91,1,1,6470,1,13,0
191116190,20,3,726.9,3,2,2960,1,6,1
217737098,18,3,724.56,2,1,915,1,5,0
206743158,24,2,716.22,2,2,1686,1,18,0
206334943,17,1,715.5,1,1,1714,0,5,1
226337288,11,2,714.5,2,2,101,0,100,0
179492683,5,3,705.54,2,2,4031,0,16,0
225056339,21,2,705.35,2,1,232,0,0,0
125025278,12,1,696,1,1,6470,0,2,0
142143009,25,2,684.97,2,2,5035,0,50,0
123640744,23,2,684.35,2,2,6470,1,4,0
223719762,14,2,683.27,2,2,346,0,21,0
223492282,16,1,680.48,1,1,370,0,0,0
171565110,25,2,668.27,1,1,4479,1,45,0
181964071,9,1,660.85,1,1,3836,0,20,0
125589198,5,1,653,1,1,6470,1,18,0
216215570,19,2,650.75,1,1,1015,0,2,0
213237282,18,1,650.49,1,1,1244,1,2,1
215681411,14,2,650.13,2,1,1042,0,14,0
225735223,2,1,648.5,1,1,165,0,2,0
200261297,27,2,645.15,2,2,2101,0,39,0
155761783,32,3,641.51,2,1,4983,1,9,0
202724555,10,2,641.35,2,2,1951,0,94,0
206947718,28,1,640.29,1,1,1674,0,14,0
129549255,16,1,633.8,1,1,6470,0,0,0
193683669,18,1,632.5,1,1,2666,0,0,0
224724800,12,1,632.18,1,1,270,0,27,0
150438522,13,5,629.99,5,4,5244,0,2,0
161556993,55,3,629.81,3,1,4866,1,6,0
203736942,5,3,629,3,2,1886,0,28,0
225634331,10,3,615.83,3,1,172,0,38,0
139717932,5,1,614.75,1,1,6182,0,15,0
226123600,10,1,608.97,1,1,125,0,0,0
222622279,23,1,608.89,1,1,453,0,11,0
118023428,16,4,606.32,4,2,6470,0,67,0
216138002,17,2,602.29,2,1,1019,0,12,0
225525135,15,3,602.16,3,3,185,0,67,0
225364270,11,1,600.06,1,1,202,0,5,0
223253018,12,2,597.55,2,2,393,0,70,0
225624005,4,1,594,1,1,174,0,0,0
148298459,20,2,581.77,2,2,5677,0,6,0
117333442,18,1,580.18,1,1,6470,1,2,0
137970262,13,1,579.68,1,1,2222,1,9,0
213665447,9,1,576.6,1,1,1203,0,3,1
205980045,13,2,574.07,2,2,1738,0,7,0
121496621,23,1,572.34,1,1,6470,0,98,0
202108288,9,2,570.19,1,1,1994,1,5,0
216521649,20,3,568.8,3,2,1005,1,0,0
194759198,7,2,567,2,2,2540,0,83,0
226186018,6,1,564.99,1,1,118,0,29,0
178194204,17,1,563.17,1,1,4122,0,0,0
160194608,6,2,560.75,2,2,4927,1,8,0
223441110,12,2,560.65,2,2,377,0,37,0
185887743,14,1,559.55,1,1,3527,0,0,0
157667968,1,1,558,1,1,4962,0,32,0
197436175,7,2,556.88,2,2,2285,1,2,0
225423392,7,1,556,1,1,196,0,3,1
118495492,13,4,550.75,4,1,6470,0,6,0
225815233,11,1,550.65,1,1,156,0,2,0
223376505,14,2,549.87,2,2,382,0,98,0
219236214,4,2,548.99,2,1,783,1,0,0
143385413,12,4,548.9,4,2,6188,0,96,0
121888140,12,1,546.8,1,1,6470,1,75,0
209127126,21,1,545.88,1,1,1523,1,80,0
144471538,13,1,545.11,1,1,6072,1,21,0
214778450,25,1,543.35,1,1,1110,0,3,0
216943567,13,1,542.39,1,1,968,1,36,1
203376118,14,2,542.18,2,1,1912,0,61,0
225150641,6,1,542,1,1,222,0,3,0
184817120,8,1,541,1,1,3611,0,50,0
168684198,11,1,540.98,1,1,6470,1,0,0
224066174,5,1,540,1,1,311,0,44,0
214924140,9,1,538.32,1,1,1098,0,46,0
204277925,8,1,536.98,1,1,1847,0,78,0
220744175,5,3,536.89,3,2,649,0,10,0
226011990,18,1,536.7,1,1,138,0,0,0
226356831,3,1,536,1,1,99,0,100,0
127158055,26,2,534.04,2,1,6470,0,0,0
200757454,11,1,533.54,1,1,2064,0,93,0
226303235,9,2,532.46,2,2,106,0,100,0
123469706,30,3,530.79,3,1,6470,1,0,0
206936499,9,1,525.7,1,1,1677,1,8,1
217505297,24,2,524.68,2,2,930,0,42,1
225142236,19,3,522.45,3,1,222,0,35,0
173635155,14,2,522.35,2,2,4318,1,60,0
122820981,11,5,522.18,5,2,6470,0,5,0
223709081,2,1,519,1,1,347,0,14,0
158968247,7,2,516.55,2,2,6470,0,33,0
225881666,5,1,515,1,1,148,0,0,0
195387965,11,3,514.45,2,2,2470,1,100,0
225737864,4,3,513.86,3,2,164,0,4,0
163622193,8,1,510.38,1,1,4346,0,100,0
221919361,17,2,508.63,2,2,529,1,70,1
208786702,36,2,508.32,2,2,1544,1,0,0
221074545,15,2,505.17,1,1,616,1,100,0
223468399,17,2,504.4,2,2,374,0,9,0
134072873,9,4,503.65,4,2,6470,1,31,1
210247421,6,1,501.51,1,1,6470,1,23,0
196485481,19,1,496.75,1,1,2355,1,8,0
225950549,1,1,495,1,1,143,0,0,0
203046406,20,2,491.85,2,1,1942,1,91,1
195095807,15,2,491.36,2,2,2493,0,54,0
220247714,4,2,488.1,2,1,679,0,72,0
115822340,11,1,485.25,1,1,6470,0,100,0
216610951,7,1,484,1,1,995,0,5,1
207990096,9,2,481.33,2,1,1604,0,0,1
225581930,8,1,480.95,1,1,179,0,0,0
115696215,17,1,479.24,1,1,6470,1,2,0
212558875,35,2,477.85,2,2,1293,0,69,0
183471892,13,1,472.15,1,1,3709,0,23,0
148128824,12,1,469.62,1,1,5684,0,27,0
188336468,19,4,469.52,3,2,3275,0,2,0
220052328,22,2,468.93,2,1,703,0,13,0
118207819,9,1,468.7,1,1,6470,1,77,1
210740196,7,2,465.53,2,2,2285,1,72,0
147736672,4,1,463.5,1,1,5222,0,100,0
222912515,21,2,462.1,2,1,426,0,8,0
193776910,12,1,460.45,1,1,2653,1,4,0
225628246,5,2,457,2,2,173,0,23,1
144336440,22,1,452.41,1,1,6053,1,13,1
182378131,18,1,446.77,1,1,6470,0,45,0
185480119,10,1,445.74,1,1,3562,0,100,0
225257232,5,1,443.4,1,1,213,0,16,0
121297725,7,3,441.7,3,2,6470,1,40,1
225572784,4,2,440.54,2,2,180,0,74,0
193936364,10,2,436.94,2,1,2635,1,92,0
225695803,2,1,436,1,1,168,0,3,0
200730059,13,2,435.92,2,2,2071,1,6,0
203975886,5,2,435.36,2,2,1872,1,9,0
214984691,13,1,435.2,1,1,1094,1,20,0
192342451,19,1,432.08,1,1,2823,1,4,0
204588365,7,2,431.27,1,1,1824,0,12,1
226257352,11,1,431.23,1,1,110,0,0,0
225979861,13,1,427.34,1,1,139,0,0,0
143895406,12,3,425.7,3,3,6117,1,100,0
225268788,6,2,424.03,2,2,210,1,88,0
213267860,6,2,422.9,2,2,1240,0,15,0
226141559,7,1,418.32,1,1,124,0,60,0
139536793,4,3,416.24,3,2,6169,1,100,0
212221059,17,1,415.12,1,1,1322,0,48,0
225927465,6,1,415,1,1,144,1,13,0
193342912,14,3,410.01,3,2,2716,0,100,0
201431373,15,1,405.33,1,1,2026,0,2,0
218888071,3,1,404.75,1,1,811,0,15,0
226185996,7,1,404,1,1,117,1,0,0
220670938,2,2,401.8,2,1,652,0,0,0
222857173,6,2,399.71,2,1,434,1,21,0
224982367,1,1,398,1,1,240,0,5,1
224195328,3,1,397,1,1,302,0,3,0
223460164,19,1,396.54,1,1,375,0,0,0
218034080,6,1,395.97,1,1,887,0,0,0
226027114,1,1,395,1,1,135,0,6,0
226127903,5,1,392.99,1,1,123,0,100,0
226037847,6,1,392,1,1,135,0,4,0
226334901,3,1,391,1,1,103,0,33,0
182014936,7,1,390.5,1,1,3828,0,0,0
226312175,5,1,389,1,1,104,0,60,0
224805469,13,3,383.26,2,2,260,0,100,0
224798142,4,2,382,2,2,261,0,0,0
222282877,12,1,381.18,1,1,489,0,20,0
223268209,8,2,380,2,1,391,0,0,0
226292061,4,1,379.98,1,1,107,0,100,0
181914209,11,3,377.23,3,2,3849,1,3,0
226055826,3,1,377,1,1,132,0,9,0
201550421,9,2,373.99,2,1,2022,0,100,0
225320815,6,3,372.56,3,2,206,0,0,0
225811073,4,1,371.49,1,1,157,0,5,0
208204765,9,2,370.88,2,1,1592,1,30,0
223604703,48,1,370.57,1,1,358,0,33,0
126603969,6,2,368.68,2,2,5905,0,84,0
120596535,14,2,368.66,1,1,6470,1,85,0
217652871,10,1,367.44,1,1,919,0,24,0
192563078,2,1,367,1,1,2792,0,56,0
181247141,20,2,365.3,2,2,3900,0,79,1
188893129,2,2,364.31,2,2,3207,1,0,0
134498248,4,1,363.68,1,1,4248,0,12,0
115823054,15,1,363.26,1,1,6470,1,58,0
223076053,8,1,362.57,1,1,411,0,9,0
207059361,9,1,359.5,1,1,1669,1,91,0
200179031,24,1,356.7,1,1,3841,1,64,0
225059362,14,1,356.17,1,1,231,1,0,0
188551953,6,2,355.09,2,1,3240,0,11,0
213351647,1,1,349,1,1,1235,0,10,0
223195159,18,1,348.16,1,1,397,0,6,0
226235806,7,1,347.29,1,1,113,0,0,0
120953957,2,1,345,1,1,6470,0,0,0
223989708,15,2,343.8,2,2,318,0,5,0
225439509,18,2,340.88,1,1,193,0,0,0
225955691,2,1,338,1,1,142,0,37,0
226314931,2,1,338,1,1,104,0,33,0
120506888,3,2,337.59,2,2,6470,0,3,0
223246149,2,1,337.5,1,1,394,0,0,0
171276219,7,1,337.39,1,1,4979,1,21,0
181702279,9,1,335.54,1,1,3867,1,0,0
226023589,6,1,334.8,1,1,136,0,24,0
226324704,5,1,332.8,1,1,103,0,0,0
224125816,5,3,332.64,3,2,306,0,0,0
223715995,11,3,332.47,3,2,346,0,9,0
132245740,12,2,331.16,2,2,6470,0,0,0
121041709,14,3,330.42,2,2,6470,1,67,0
226278109,12,3,329.42,2,2,109,0,43,0
135340248,5,2,328.5,2,2,6470,1,100,0
225846724,7,2,326.8,2,2,153,0,0,0
220540391,7,1,326.47,1,1,661,0,37,1
223919174,3,2,326,2,2,325,0,0,0
226024198,4,1,323.97,1,1,136,0,7,0
222810260,9,1,323.63,1,1,433,0,23,0
225143532,3,1,323,1,1,221,0,65,0
215374791,10,1,319.88,1,1,1063,0,42,0
219580771,8,1,318.8,1,1,752,1,8,1
122800081,4,1,317.45,1,1,6470,0,34,0
226302276,6,1,315.35,1,1,106,0,100,0
154439545,7,2,314.84,2,2,5041,1,29,0
212529064,5,1,313.08,1,1,1298,0,31,0
186527818,7,2,312.9,2,2,3574,0,0,1
225364966,5,1,311.56,1,1,202,0,0,1
225023066,5,1,310.45,1,1,236,0,3,0
135602624,7,1,308.25,1,1,6470,0,15,0
179242173,2,2,307.6,2,2,4050,0,4,0
224916152,3,2,306.5,1,1,248,1,0,0
224630317,8,1,304.91,1,1,277,0,98,0
225169160,5,2,303,2,2,220,0,19,0
115856495,5,1,302.98,1,1,6470,0,0,0
225353418,5,2,301.65,2,2,203,0,0,0
221681260,3,1,301.5,1,1,553,0,3,1
173066086,8,1,301.2,1,1,4360,1,100,0
213423576,6,1,300.5,1,1,1229,0,8,0
224562570,5,1,299.85,1,1,280,0,0,1
226308058,2,1,299,1,1,104,0,14,0
223890192,7,1,298.67,1,1,327,0,7,1
182069862,2,1,298,1,1,3828,0,58,0
201367178,4,1,297,1,1,2030,0,100,0
226354343,3,1,296.99,1,1,102,1,0,0
214989450,4,2,296.98,2,2,1094,0,77,0
174674073,8,1,295.64,1,1,4257,1,23,0
204235901,12,2,294.9,2,2,1851,0,3,1
209837190,8,3,292.98,3,2,1480,0,9,0
192055602,4,1,292.2,1,1,2848,0,37,0
224265216,18,1,291.63,1,1,298,0,83,0
225914326,5,1,291.33,1,1,146,0,93,0
225051961,5,1,290.82,1,1,232,0,0,0
155644507,5,1,290,1,1,4346,0,67,0
226228113,4,2,288.9,2,2,114,0,7,0
203184915,10,1,287.05,1,1,1930,0,0,0
224483595,6,2,283.49,2,2,285,0,4,0
225095647,3,1,281.2,1,1,228,0,29,0
198866048,7,1,280.23,1,1,2253,1,0,0
187538554,2,2,278.1,2,2,3373,0,31,0
117700701,10,2,276.77,2,2,6470,0,8,0
225206530,7,1,274.47,1,1,216,0,13,0
207799518,7,3,272.39,3,1,1622,1,13,0
225411183,1,1,269.25,1,1,198,1,5,1
213227485,3,1,269,1,1,1244,0,65,0
223000501,2,2,267.25,2,2,418,0,0,0
159584462,10,1,267.1,1,1,4938,0,10,0
213329341,7,2,266.24,2,1,1237,0,95,0
181856108,4,1,266,1,1,3847,0,33,0
126943281,4,3,265.99,3,2,5063,0,20,0
147748778,4,1,265.8,1,1,5704,0,18,0
116695291,5,2,264.75,2,2,6169,0,77,0
202079356,12,2,263.28,2,1,1994,0,17,0
143443993,12,2,262.84,2,2,5718,1,79,0
222760507,4,2,262.15,2,2,439,0,5,0
224210790,2,1,262,1,1,299,0,0,0
226263274,2,1,259.99,1,1,110,0,50,0
223801853,8,1,256.9,0,0,336,0,12,1
224246550,10,1,256.8,1,1,299,0,0,0
129954822,4,1,256.5,1,1,3898,0,6,0
209925578,8,2,256.15,2,1,1468,0,21,1
195877929,13,2,253.88,2,1,2414,1,2,1
225659720,6,2,253.17,1,1,174,0,12,0
213739383,17,1,252.68,1,1,1197,1,0,0
224567075,3,1,252,1,1,280,0,9,0
224993877,1,1,250,1,1,238,0,0,0
226344526,1,1,250,1,1,101,0,0,0
224888437,2,1,250,1,1,250,0,0,1
147206700,2,1,249.99,1,1,6032,0,3,0
209315502,2,2,249.5,2,2,1510,0,20,0
140817920,5,1,248.61,0,0,6169,1,18,1
225685125,2,1,247.99,1,1,168,0,25,0
135458930,9,1,247.75,1,1,6470,1,13,0
152619221,1,1,245,1,1,4878,0,0,0
222971677,10,2,244.09,1,1,420,0,77,0
